Tweet_Id,Label,Target_Groups
1233060864816799745,Hate,Women
1353001865324228608,NonHate,"Political,Others"
1231918206702497797,Offensive,"Women,Individual"
1331244087278792708,NonHate,"Women,Islam,Individual"
1247480458293600256,NonHate,Women
1322013498004496384,NonHate,Trans
1390262342827626498,NonHate,"Hindu,Islam"
1350461241454596097,NonHate,Hindu
1284425690264166401,Hate,Indian
1393939274345549827,NonHate,"Men,Women,Islam"
1408977672311500802,NonHate,Hindu
1294644234050404354,NonHate,Trans
1368223535177547778,Offensive,Individual
1275033651114369030,Hate,"Indian,Individual"
1303986223468277760,NonHate,"Women,Others"
1397160886108708867,Offensive,"Individual,Political"
1351186169409785858,NonHate,"Hindu,Islam,Dalit"
1409391438224261123,NonHate,Women
1280339834989510656,Hate,Indian
1012673326592868352,Offensive,"Women,Individual"
1301157263105822720,Offensive,"Women,Trans,Individual"
1342699274786623488,NonHate,Islam
1259829796424396802,NonHate,"Women,Others"
1255486138791407621,NonHate,Women
1351854287714877442,NonHate,"Islam,Political"
1303743503273308160,NonHate,"Indian,Hindu,Political"
1284448896635285505,Hate,"Bengali,Hindu"
1295780197208391681,Hate,"Bengali,Hindu"
1324464387340537861,NonHate,"Political,Others"
1398505912227176451,Offensive,"Women,Individual,Political"
704145013144461312,Offensive,Individual
1328303778303418369,Offensive,Individual
1235812742201626625,NonHate,"Hindu,Islam"
1381326610821828610,NonHate,"Bengali,Hindu,Political"
1227336236920119296,NonHate,"Women,Individual"
712708978170589184,NonHate,Others
1247947698923139072,NonHate,"Hindu,Islam"
1282360041866055680,NonHate,"Trans,Islam"
1385747091738308613,Offensive,"Trans,Individual"
1403057464346648579,NonHate,Others
1244570463700799490,Hate,Hindu
1346313446246105089,NonHate,"Women,Bengali"
1366701323882663938,NonHate,"Hindu,Individual"
1268460165336047616,Hate,"Indian,Individual"
1227439339212279812,NonHate,Hindu
1216208962640441344,NonHate,Men
1290920012450893825,NonHate,"Hindu,Islam,Others"
1222394796809052160,Offensive,"Hindu,Political"
1227988577465724928,Hate,Hindu
1379890256904912901,NonHate,"Islam,Others"
1273177754784149505,NonHate,"Women,Political"
1286712604027568130,Hate,"Bengali,Hindu"
1373990431814426630,NonHate,Political
1227711125493551106,NonHate,Women
1302705275791503360,NonHate,"Men,Women,Individual,Political"
1357472692874657792,Offensive,"Women,Trans,Individual"
1288213829298475010,Offensive,"Political,Others"
1263543950821912576,NonHate,"Women,Others"
1310813645153083392,Hate,"Bengali,Hindu"
1384370187890171908,Offensive,"Trans,Individual"
1342121865850933254,NonHate,"Women,Trans"
1334499463939801091,NonHate,"Islam,Others"
1072789532465094656,Offensive,Individual
1366469662536388612,Offensive,"Hindu,Individual,Political"
1368865392408494080,NonHate,Women
1335619776563929088,NonHate,Women
1362010682707890176,NonHate,Trans
1266390376618668032,NonHate,"Hindu,Islam,Others"
1252564663318966272,NonHate,"Bengali,Political"
1072114765458219008,Offensive,"Women,Individual"
1366943532796182531,NonHate,"Hindu,Islam,Individual,Political"
1379826743167479808,NonHate,"Bengali,Political,Others"
1336914007245000707,NonHate,"Hindu,Individual"
1278269893687808000,NonHate,Women
1260964761581137920,NonHate,Women
1275416196452499456,Hate,"Bengali,Hindu"
1262686514200354818,Offensive,"Women,Political"
1363068787595956226,NonHate,"Women,Political"
1280343998209482752,Offensive,Others
1177672490937716736,Offensive,"Women,Individual"
1297932922800885760,NonHate,Women
1009798581946015745,NonHate,Others
1335797267274469376,Hate,"Bengali,Hindu"
1376440285756985344,Offensive,"Women,Bengali,Political,Others"
1261720262606827521,NonHate,"Women,Individual"
1333704308949278724,Hate,Bangladeshi
1388267625046679552,NonHate,"Women,Individual"
1295676324812529665,NonHate,"Men,Women"
1351239992165740545,NonHate,"Men,Women"
1384777841108152325,Offensive,"Individual,Political"
1279612951884783617,Hate,"Women,Bihari"
1338128652001636352,NonHate,"Islam,Individual,Others"
1158934215699755010,Offensive,"Women,Individual"
1259425265999986688,NonHate,"Women,Others"
1275929238395252736,NonHate,Women
1359206674825768961,NonHate,"Women,Individual"
1035061915247169536,NonHate,Individual
1387318175348367361,NonHate,"Men,Women"
1367193212339814403,Offensive,Individual
1387780008383500290,NonHate,"Hindu,Islam"
1378530386909687808,NonHate,"Men,Women,Islam"
1382697345402482696,NonHate,Women
1296708023079985153,NonHate,Women
1296117004324274177,Hate,Indian
1400910928053473284,Offensive,"Trans,Individual"
1290115184434884608,NonHate,Trans
1322105408673124352,NonHate,"Women,Islam,Individual"
1304461862948331520,NonHate,"Bengali,Others"
1404437829908795397,Offensive,"Hindu,Islam,Individual"
1391452859728683008,Offensive,"Trans,Individual"
1276163823876091904,NonHate,Others
1075358610400690176,Offensive,"Women,Individual"
1272839372816232450,Offensive,Individual
1282622166165577729,NonHate,"Women,Trans"
1283593352454131713,NonHate,Others
1276269516763389954,NonHate,Women
1405080707777449988,NonHate,Hindu
1378182234503454720,NonHate,"Bengali,Political"
1227817207348056066,Hate,Indian
1406177560841527297,NonHate,"Women,Individual"
574896235884122114,Offensive,Individual
1280024631030603776,NonHate,"Bengali,Individual,Others"
1315199395848237057,Offensive,"Women,Individual"
1266563773231398912,NonHate,Others
1325837046577991680,NonHate,"Hindu,Islam"
1260880214160269312,NonHate,"Men,Women,Others"
1403787787766091776,Offensive,Individual
1379475651942440961,NonHate,Women
1407532948455247878,NonHate,Others
1323768051888607238,NonHate,Women
1302600975337680901,Offensive,Hindu
1374929148343246849,NonHate,Political
1340890409996849153,NonHate,Women
1284155007768690691,Hate,"Bengali,Hindu"
1270630813072109568,NonHate,Women
1319549955166666752,NonHate,Trans
1370344794740858890,Offensive,"Trans,Individual"
1325122680744419331,NonHate,Others
1257074703404957696,NonHate,Islam
1282255163089182722,NonHate,Women
1374308614563721221,NonHate,Islam
1271678346271903747,Hate,"Bengali,Hindu"
1345461571590508545,Offensive,"Women,Trans,Individual"
1254809330831982594,Offensive,"Hindu,Others"
1376228579898368000,NonHate,Political
1267828212031041544,NonHate,Women
1347588305387479048,NonHate,Islam
1245670056555622402,NonHate,"Individual,Political"
1331517939653042176,NonHate,"Women,Individual,Political"
1250721148335087616,NonHate,"Bengali,Bihari,Individual"
712056022139928576,Offensive,Individual
1316695161586348033,NonHate,"Women,Others"
1256793780117745665,NonHate,"Women,Individual,Political"
1374970918661877763,NonHate,"Women,Individual"
1338499141412868096,NonHate,"Individual,Others"
1284161211379195907,Hate,"Bengali,Hindu"
1307590091922046976,Hate,"Bengali,Others"
1338860296870395910,NonHate,"Hindu,Islam,Political"
1236513999463702530,NonHate,Women
1387195496213581826,NonHate,Trans
1259323240935088129,NonHate,"Hindu,Islam,Others"
1379786612196921345,Offensive,"Women,Individual"
1305234872919752704,NonHate,"Men,Women,Others"
1317524166183129088,NonHate,Trans
1350845950705627136,NonHate,Trans
1324717817661329408,NonHate,"Islam,Political,Others"
1258418132785360896,NonHate,Individual
1311517931637940224,Hate,"Bengali,Hindu"
1258329323393572866,NonHate,"Men,Women,Others"
1249770521710850048,Hate,"Bengali,Hindu"
1287658772874199040,Offensive,"Trans,Individual"
1342593074892066822,Offensive,Individual
1357246640076165121,NonHate,"Indian,Islam,Individual"
1336135362180120578,NonHate,"Women,Political,Others"
1359578807489884160,Offensive,"Women,Individual"
1362363733503279104,NonHate,"Political,Others"
1352548141589876736,NonHate,"Hindu,Dalit"
1325430013185814530,Hate,"Bengali,Hindu"
1127993445207945216,Offensive,Individual
1248494752577667073,NonHate,"Individual,Others"
1347129995781541888,NonHate,"Women,Individual"
1356845363576012801,NonHate,"Women,Trans,Bangladeshi"
1308652259186601985,Hate,"Bengali,Hindu"
1319290379154247682,NonHate,"Women,Political"
1366991517013839872,NonHate,"Hindu,Individual,Political"
1063551853281984512,Offensive,"Men,Individual"
1243903115784368134,Offensive,"Women,Individual"
1382374227962073097,NonHate,"Women,Bangladeshi,Hindu"
1321025298360459264,NonHate,Individual
664451173089316868,Offensive,Individual
1336657597860966400,NonHate,"Hindu,Individual"
1275850430380150785,NonHate,Women
1026101575775907840,NonHate,Political
1378618608549457927,Offensive,"Women,Individual"
1369960598855843848,NonHate,"Women,Political"
1387040268386406406,Offensive,"Bengali,Others"
1370207417804333064,NonHate,"Islam,Individual"
1244160748776878080,Offensive,"Women,Individual"
1314897232756379648,Offensive,"Individual,Political"
1408121410795433988,Offensive,Individual
1220273884785729536,NonHate,"Women,Others"
1350365205377605634,NonHate,Trans
1314704700151742464,Offensive,"Bengali,Hindu,Political"
1265596288080412674,NonHate,"Women,Political"
1268823359615270913,NonHate,Others
1259158252220084225,NonHate,"Men,Women,Individual"
1386016904075091968,NonHate,Trans
1238126526412947456,NonHate,Women
1398482558669578247,NonHate,Women
876908804880744448,Hate,Bangladeshi
1280551224375414785,Offensive,Others
1254428471276695554,NonHate,Women
1370796438104412162,NonHate,Political
1273592002475520003,NonHate,"Men,Women,Others"
1305651602141847552,NonHate,Hindu
1220386955550167046,Hate,Indian
1391945175409172482,NonHate,"Islam,Political"
1388912815721750529,NonHate,Political
1229835864647307266,Hate,Women
1341810932515651584,Offensive,"Women,Individual"
1380751295926071298,NonHate,"Women,Political"
1395006361164042244,Offensive,"Trans,Individual"
1333670586111803392,Hate,"Bangladeshi,Islam"
1279421331704918017,NonHate,"Political,Others"
1352182741173866498,Offensive,"Hindu,Individual"
1316715931972890625,NonHate,Women
1389127127946072064,NonHate,"Women,Bengali,Political,Others"
1345260259460276224,Offensive,"Political,Others"
1330419975559888896,NonHate,Others
1340273535579607040,Hate,"Bengali,Political,Others"
1380067635803480064,Offensive,"Women,Individual"
1319342886735900672,NonHate,Others
1336731438318641152,Hate,Bangladeshi
1219151813208760321,Offensive,Political
1237355216707760128,NonHate,"Women,Others"
1234374015558524930,Hate,Indian
1233076446794571776,NonHate,"Men,Women,Political"
1234064844611080198,NonHate,"Women,Political"
1350781628130344965,Hate,"Islam,Individual"
1310229464798896131,NonHate,"Women,Political"
1305193690508394496,NonHate,"Men,Women"
1316339681152303104,NonHate,"Trans,Political"
1307615603738308608,Hate,"Bengali,Political"
1316723784250867713,NonHate,"Bengali,Others"
1240581874344288257,NonHate,Women
1253335473444941824,Hate,"Bengali,Indian,Hindu"
1232988645625171968,Hate,"Bengali,Hindu"
1334938632235454464,Offensive,"Women,Individual"
1293545087956332544,Hate,"Indian,Others"
1293444452543954944,NonHate,Trans
1389781784905224192,Offensive,"Bengali,Others"
1378529899535687685,Offensive,"Islam,Political"
1321116084536131589,NonHate,Others
1374639386525061122,NonHate,"Islam,Others"
1302241952851664897,Offensive,"Trans,Individual"
1337104964695420930,Offensive,"Political,Others"
1277516681728802816,Hate,Indian
1286867798816251904,NonHate,"Men,Women,Others"
1329849200708775936,Offensive,Individual
1299210643157987328,Offensive,"Women,Bangladeshi,Individual"
1372512065357709315,NonHate,"Islam,Political"
1332212645169020928,NonHate,Women
1378946618167328773,Offensive,"Islam,Individual"
1304720424807227392,NonHate,Political
1266709962165608448,NonHate,Others
1231062821636628480,Offensive,"Women,Individual"
1275028826750365696,Hate,"Indian,Individual"
1217125126380101632,Hate,Indian
1396815852394074116,NonHate,Women
1309696182927548417,NonHate,Others
1273912196179738625,NonHate,Others
1365819705307533312,NonHate,Trans
1331846031575662597,NonHate,Trans
1365682189908594693,NonHate,Political
1350033787770478592,NonHate,Women
1329310195541889024,Offensive,"Men,Women,Others"
1233430648737525760,Hate,"Indian,Individual"
1318961124096684034,NonHate,Women
1336638537597218822,NonHate,"Hindu,Individual"
1235443461374881792,NonHate,Islam
1213883433824342017,NonHate,Political
1362033623084322816,NonHate,"Women,Political"
1284900016298045440,Hate,"Bengali,Hindu"
1286522109351493632,NonHate,"Hindu,Islam,Political"
1238863435661623301,NonHate,Women
1227982964807487488,NonHate,"Individual,Political"
1323199328341602310,NonHate,"Islam,Political"
1394011401069367296,NonHate,"Trans,Individual"
1234309104765505537,NonHate,"Women,Individual"
1336640432587956224,NonHate,"Hindu,Individual"
1339586760846635008,NonHate,Trans
1340956055971508224,NonHate,Women
1295839121382940673,Hate,"Bengali,Hindu"
1335884404707692544,NonHate,Women
1313058238292656128,NonHate,"Women,Political,Dalit"
1305245989096259585,NonHate,Trans
1316294419671261185,NonHate,Political
1399647229116252164,Hate,"Bengali,Political"
1255987625200168961,NonHate,Others
1364785862706302977,Offensive,"Women,Individual,Others"
1222483219460673536,NonHate,"Men,Women"
1409381095322255363,Offensive,Political
1219639058592419840,Hate,"Bengali,Hindu"
1397628056877953025,NonHate,Women
1233088682162343936,Hate,"Bengali,Hindu"
1379629514842501120,NonHate,"Men,Women,Others"
1389808882734796800,NonHate,Women
1315330407248924673,NonHate,"Trans,Bangladeshi,Individual"
1273849254453354497,NonHate,"Men,Women"
1362877166208303105,NonHate,Men
1391532832799875073,NonHate,"Women,Bengali,Others"
1239521690192941057,NonHate,Individual
1294762718289899520,Offensive,"Trans,Individual"
1307378628896804864,NonHate,"Hindu,Individual"
1345952290369273859,NonHate,Others
1290782534528151552,NonHate,Political
1357652480411095045,Offensive,"Bengali,Political,Others"
1398659764226334725,Hate,"Trans,Others"
1266994608010981377,NonHate,Women
1261357248477093888,NonHate,"Men,Women,Others"
1267707742954782720,NonHate,Others
1312020134043680770,NonHate,Hindu
1300675635170353153,NonHate,Trans
1389197992729747459,Offensive,"Women,Hindu,Individual"
1215536433202528257,Hate,"Women,Hindu"
1406820833188728839,NonHate,Hindu
1383784248180576270,NonHate,Others
1265736448856125440,NonHate,"Bengali,Hindu"
1340706244365938688,Hate,"Bengali,Hindu"
1342726960380710912,NonHate,Political
1258162273220165636,Hate,"Bengali,Hindu"
1258448009710501889,Offensive,Individual
1307715142646288384,Hate,Indian
1340690896853975040,Offensive,Bengali
1286340879087796225,NonHate,Trans
1290723300465733633,NonHate,"Trans,Political"
1220950731307380736,Hate,"Bengali,Indian,Hindu"
102400839611715586,Offensive,Individual
1404358084336570374,NonHate,"Women,Islam,Others"
1344337173450002434,NonHate,"Men,Women,Trans"
1342595290411528199,NonHate,"Islam,Individual"
1353197849769635840,NonHate,"Hindu,Individual,Political"
619854103078834176,Offensive,Individual
1406152471110504452,NonHate,Bengali
1361942171776147457,NonHate,Trans
1404445298429071363,NonHate,"Men,Women,Individual"
1355164510311444481,Offensive,"Bengali,Political"
1370212086345732097,NonHate,Trans
1235502809216212992,NonHate,Women
1320083401680973825,Offensive,Individual
1289908676891799552,Hate,"Bangladeshi,Individual"
1315519161850720257,NonHate,Others
1289628439813611521,Offensive,Individual
1212704201303658496,NonHate,Others
1202191576920973313,Offensive,"Women,Individual"
1244486893124947969,Hate,"Bengali,Hindu"
1292449698712821760,NonHate,"Women,Individual"
1309081146198814726,Offensive,Women
1362106279515197440,NonHate,"Hindu,Others"
1338495931340050433,NonHate,"Islam,Others"
1277601886376349698,NonHate,Women
1277844905813897217,NonHate,"Women,Individual"
1236173919146524672,NonHate,Women
1352970849385639936,NonHate,"Political,Others"
1311561484296572933,Offensive,"Hindu,Political"
1382055967794335747,Hate,Women
1281880125974278144,NonHate,Bengali
1404666619599605760,Offensive,"Trans,Political"
1225831247106039809,Hate,"Bengali,Hindu"
1285654622179405825,NonHate,"Trans,Individual"
1257114566057697285,Hate,"Bengali,Hindu"
1252805391810850816,NonHate,"Men,Women,Individual"
1217228041845264387,Offensive,"Women,Individual"
1280849826096115713,Offensive,Political
1329310066902663168,Hate,Women
1379112513028169730,Offensive,"Islam,Individual"
1381533471781265419,NonHate,"Women,Individual,Political"
1222172595627286528,NonHate,"Women,Individual,Political"
1298462323414142976,Hate,"Bangladeshi,Individual"
1320577201251577857,NonHate,Hindu
1336581819328688129,NonHate,Individual
1218186400367026178,Hate,"Bengali,Hindu"
1342827876589187072,NonHate,Trans
1376247394040307712,NonHate,Women
1336429684142329856,NonHate,Trans
1323205811166973953,NonHate,Islam
1338036154461868033,NonHate,"Islam,Others"
1322574548131217408,Hate,"Bengali,Hindu"
1379993470111256578,NonHate,"Islam,Individual"
1387008858284072966,NonHate,"Indian,Hindu,Others"
1322255128385130497,NonHate,Islam
1262612277292826624,Hate,Women
1376026633656745987,Offensive,"Hindu,Islam,Political"
1299990711647875072,NonHate,"Hindu,Individual,Others"
1237959987323781120,Hate,Hindu
1336584197729742848,NonHate,Individual
1316611233412308992,NonHate,Trans
1286176729673826306,NonHate,"Women,Individual"
1350024202233933825,NonHate,Political
1284903935354916865,Hate,"Women,Hindu,Islam,Others"
1251916354946400257,Offensive,"Women,Individual"
1382216482642223104,NonHate,"Dalit,Others"
1388722274128257033,NonHate,Islam
1276783602420809728,Offensive,"Women,Individual"
1340498079431106560,NonHate,"Political,Others"
1255103893547122688,NonHate,"Hindu,Others"
1339991855493103617,Offensive,Individual
1299643839637000192,Offensive,"Trans,Individual"
1224016126260023296,NonHate,Women
1230483667824214017,Offensive,"Men,Women,Individual"
1153826184561643520,Offensive,Individual
1360209858516054016,NonHate,"Hindu,Individual"
313735326961131520,NonHate,Others
1293756526159519745,NonHate,Trans
1327106590223126529,Hate,Indian
1239975173513592832,Hate,"Indian,Hindu"
1343566220713316352,NonHate,Women
1222769739812016128,Offensive,Individual
384954720953335809,Offensive,Political
1280906482163183616,NonHate,"Men,Women,Trans"
953943463615111168,Offensive,Women
1286668897433788416,NonHate,Trans
1319639788186525696,NonHate,"Political,Others"
1345067784083034113,Offensive,"Islam,Individual"
1249965228495781890,Hate,"Bengali,Hindu,Individual"
1336612730485161984,NonHate,"Hindu,Individual"
1377645809676640259,NonHate,Islam
1275079834071207936,Offensive,Individual
1283285637647314946,Offensive,Trans
1262971151694925824,Hate,"Bangladeshi,Individual"
1359027711751016448,Hate,"Women,Hindu,Islam"
1222363482588270593,Offensive,Individual
1327886929447116802,NonHate,Trans
1221401064223793152,Hate,Indian
1284474146156687360,NonHate,Women
1230708681613832192,NonHate,"Bengali,Others"
1387488864713928711,Offensive,Individual
1332591374470840320,NonHate,"Hindu,Political"
1321315471392608258,Offensive,"Women,Individual"
1226737872948146176,Hate,Indian
1246833443951919104,NonHate,Women
1307626742824091656,Hate,"Bengali,Hindu"
1281475067302612993,NonHate,"Women,Islam"
1301799257058545664,NonHate,"Women,Trans,Others"
1282757295659782144,NonHate,"Men,Women,Individual"
1294178039400730624,NonHate,Women
1331950360685113345,NonHate,Trans
1393471458668687361,Offensive,Islam
1394751488061104131,NonHate,Women
1365577891711311873,Offensive,"Individual,Political"
1233755687886278656,Hate,Indian
1276560176758358016,Offensive,"Women,Individual"
1219129535783788544,NonHate,Hindu
1400140231022583811,NonHate,Islam
1152562034761801728,Hate,"Bengali,Indian,Hindu"
1222570282155749376,NonHate,"Men,Women,Others"
1213035094253793280,NonHate,Others
1326769206046695424,NonHate,"Bengali,Others"
1287992854208380929,Offensive,"Women,Political"
1363834823735799811,NonHate,Others
1275479897931051009,Hate,"Women,Trans,Bengali,Hindu"
1270916756916371457,Hate,Indian
1404410518173933572,NonHate,Women
1321413721214758920,NonHate,Islam
1376597311162253312,Offensive,"Trans,Others"
1373566763116470278,NonHate,"Women,Others"
1242386964852158464,Hate,Indian
1309695277197127681,NonHate,Women
1376171009942769674,Offensive,"Hindu,Individual"
385289390995812352,Offensive,Individual
1283823069858082816,Offensive,"Women,Individual"
1260883982922715136,NonHate,"Men,Women,Others"
1068216385711603712,NonHate,Others
1287758017295917056,Offensive,"Hindu,Individual"
1325252173400141824,Offensive,Individual
1309668834328997888,NonHate,Trans
1276157564972150784,NonHate,Others
1352795520108998664,NonHate,Trans
1313146246639484929,NonHate,"Women,Individual"
1288908750498086912,NonHate,"Women,Others"
1229293998952472576,Hate,Indian
1280563919531192320,NonHate,"Women,Individual"
1285987515329990658,NonHate,"Individual,Others"
1311954448239869953,NonHate,"Women,Political,Dalit"
1227113269946540032,NonHate,Women
1313006277388197888,Offensive,"Women,Trans,Individual"
1321772161560801280,NonHate,"Women,Islam"
1347832100507037697,NonHate,"Women,Trans"
1244109947224260610,Offensive,Bengali
1379309535538651136,Offensive,"Islam,Individual"
1237966546670100480,Offensive,"Women,Individual"
1399359799033143297,NonHate,Political
1266974962956541952,Hate,Bangladeshi
1212770701620531200,NonHate,"Men,Women"
1288530319566610432,NonHate,"Women,Individual"
1227114371366522881,NonHate,Women
1345451069883650054,NonHate,"Women,Trans,Individual"
